"Fecha","SF45422","SF45423","SF45424","SF45425","SF45426","SF45427","SF45428","SF45429","SF45430","SF45431","SF45432","SF45433","SF45434","SF45435","SF45436","SF45437","SF45438","SF45439","SF45440","SF45441","SF45442","SF45443","SF45444","SF45445","SF45446","SF45447","SF45448","SF45449","SF45450","SF45451","SF45452","SF45453","SF45454","SF45455","SF45456","SF45457","SF45458","SF45459","SF45460","SF45461","SF45462","SF45463","SF45464","SF45465","SF45466","SF45467","SF45468","SF45469","SF45470","SF45471","SF45472","SF45473","SF45474","SF45475","SF45476","SF45477","SF45478","SF45479","SF45480","SF45481","SF45482","SF45483","SF45484","SF45485","SF46617","SF46618","SF46619","SF46620","SF50761","SF50762","SF50763","SF50764","SF50765","SF50766","SF50767","SF50768","SF59767","SF59768","SF59769","SF59770","SF59771","SF59772","SF59773","SF59774","SF59775","SF59776","SF59777","SF59778","SF60720","SF60721","SF60722","SF60723","SF61784","SF61785","SF61786","SF61787","SF64846","SF64847","SF64848","SF64849","SF66800","SF66801","SF66802","SF66803","SF66804","SF66805","SF66806","SF66807"
14/05/2015,28.000000,91.000000,182.000000,350.000000,N/E,1309.000000,1672.000000,N/E,3493.000000,7133.000000,3857.000000,N/E,2492.000000,N/E,N/E,N/E,9.977106,9.977106,9.922657,9.922657,9.841582,9.841582,9.671935,9.671935,N/E,N/E,111.888965,115.359798,99.091347,101.133014,N/E,N/E,129.156482,133.239815,112.681658,115.846241,607.522772,617.260827,N/E,N/E,99.424327,99.953216,N/E,N/E,N/E,N/E,N/E,N/E,2.950269,3.083572,3.183983,3.488839,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11501.000000,N/E,4.000000,N/E,N/E,576.293982,584.950031,329.000000,N/E,1785.000000,2.990000,N/E,2.990000,99.886509,99.944648,N/E,N/E,98.821835,98.879974,10045.000000,112.887109,116.051692,7.750000,945.000000,558.823542,566.397585,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
15/05/2015,27.000000,90.000000,181.000000,349.000000,N/E,1308.000000,1671.000000,N/E,3492.000000,7132.000000,3856.000000,N/E,2491.000000,N/E,N/E,N/E,9.977918,9.977918,9.924024,9.924024,9.843188,9.843188,9.676244,9.676244,N/E,N/E,112.158144,115.652588,99.386502,101.442058,N/E,N/E,130.213063,134.324174,114.413665,117.599776,614.467861,624.272280,N/E,N/E,99.427166,99.965499,N/E,N/E,N/E,N/E,N/E,N/E,2.950783,3.062306,3.168600,3.451343,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11500.000000,N/E,4.000000,N/E,N/E,586.274579,594.989618,328.000000,N/E,1784.000000,2.990000,N/E,2.990000,99.883169,99.949613,N/E,N/E,98.822224,98.888668,10044.000000,114.844261,118.030372,7.750000,944.000000,560.069614,567.695273,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
18/05/2015,24.000000,87.000000,178.000000,346.000000,N/E,1305.000000,1668.000000,N/E,3489.000000,7129.000000,3853.000000,N/E,2488.000000,N/E,N/E,N/E,9.980146,9.980146,9.926691,9.926691,9.846159,9.846159,9.677258,9.677258,N/E,N/E,111.953908,115.519186,99.070338,101.167560,N/E,N/E,129.737423,133.931867,113.560508,116.811202,611.206325,621.209843,N/E,N/E,99.429105,99.995772,N/E,N/E,N/E,N/E,N/E,N/E,2.984024,3.055878,3.160005,3.470001,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11497.000000,N/E,4.000000,N/E,N/E,583.939587,592.831603,325.000000,N/E,1781.000000,2.990000,N/E,2.990000,99.884229,99.975590,N/E,N/E,98.824131,98.915492,10041.000000,113.747278,116.997972,7.750000,941.000000,559.525563,567.306077,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
19/05/2015,23.000000,86.000000,177.000000,345.000000,N/E,1304.000000,1667.000000,N/E,3488.000000,7128.000000,3852.000000,N/E,2487.000000,N/E,N/E,N/E,9.980811,9.980811,9.927430,9.927430,9.845580,9.845580,9.676444,9.676444,N/E,N/E,111.839711,115.428600,98.957011,101.068122,N/E,N/E,129.744379,133.966601,113.680172,116.952394,608.415381,618.485269,N/E,N/E,99.514801,100.090912,N/E,N/E,N/E,N/E,N/E,N/E,3.009270,3.060021,3.190006,3.489129,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11496.000000,N/E,4.000000,N/E,N/E,579.875077,588.826088,324.000000,N/E,1780.000000,2.990000,N/E,2.990000,99.884507,99.984174,N/E,N/E,98.824696,98.924363,10040.000000,113.863296,117.135518,7.750000,940.000000,559.113466,566.945601,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
20/05/2015,22.000000,85.000000,176.000000,344.000000,N/E,1303.000000,1666.000000,N/E,3487.000000,7127.000000,3851.000000,N/E,2486.000000,N/E,N/E,N/E,9.981804,9.981804,9.928267,9.928267,9.847489,9.847489,9.679064,9.679064,N/E,N/E,112.051737,115.664237,99.344569,101.469569,N/E,N/E,130.062492,134.312492,114.069278,117.363028,610.337350,620.473608,N/E,N/E,99.528964,100.114520,N/E,N/E,N/E,N/E,N/E,N/E,2.982955,3.060054,3.167856,3.469997,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11495.000000,N/E,4.000000,N/E,N/E,578.746699,587.756706,323.000000,N/E,1779.000000,2.990000,N/E,2.990000,99.884856,99.992828,N/E,N/E,98.825473,98.933445,10039.000000,114.449779,117.743529,7.750000,939.000000,559.406678,567.290434,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
21/05/2015,28.000000,91.000000,175.000000,343.000000,N/E,1302.000000,1665.000000,N/E,3486.000000,7126.000000,3850.000000,N/E,2485.000000,N/E,N/E,N/E,9.976743,9.976743,9.923493,9.923493,9.849184,9.849184,9.682489,9.682489,N/E,N/E,112.012347,115.648458,99.264923,101.403812,N/E,N/E,129.881663,134.159441,113.701448,117.016726,610.364167,620.566733,N/E,N/E,99.550162,100.145162,N/E,N/E,N/E,N/E,N/E,N/E,2.997156,3.049985,3.150008,3.441757,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11494.000000,N/E,4.000000,N/E,N/E,578.441307,587.510214,322.000000,N/E,1778.000000,2.990000,N/E,2.990000,99.877225,99.993503,N/E,N/E,98.833065,98.949343,10038.000000,113.725458,117.040736,7.750000,938.000000,559.504143,567.439458,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
22/05/2015,27.000000,90.000000,174.000000,342.000000,N/E,1301.000000,1664.000000,N/E,3485.000000,7125.000000,3849.000000,N/E,2484.000000,N/E,N/E,N/E,9.977618,9.977618,9.924329,9.924329,9.849963,9.849963,9.682401,9.682401,N/E,N/E,111.824331,115.484053,99.132618,101.285396,N/E,N/E,129.623196,133.928752,113.473838,116.810644,609.375538,619.644544,N/E,N/E,99.555826,100.160270,N/E,N/E,N/E,N/E,N/E,N/E,2.990961,3.049919,3.151498,3.452808,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11493.000000,N/E,4.000000,N/E,N/E,575.408676,584.536681,321.000000,N/E,1777.000000,2.990000,N/E,2.990000,99.877594,100.002177,N/E,N/E,98.835665,98.960248,10037.000000,113.460792,116.797598,7.750000,937.000000,558.911362,566.898366,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
25/05/2015,24.000000,87.000000,171.000000,339.000000,N/E,1298.000000,1661.000000,N/E,3482.000000,7122.000000,3846.000000,N/E,2481.000000,N/E,N/E,N/E,9.980058,9.980058,9.926754,9.926754,9.852581,9.852581,9.685731,9.685731,N/E,N/E,111.766462,115.497018,99.064320,101.258764,N/E,N/E,129.449660,133.838549,113.361756,116.763145,609.432205,619.900343,N/E,N/E,99.554279,100.187057,N/E,N/E,N/E,N/E,N/E,N/E,2.997277,3.053233,3.149995,3.445656,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11490.000000,N/E,4.000000,N/E,N/E,574.609005,583.914016,318.000000,N/E,1774.000000,2.990000,N/E,2.990000,99.878711,100.028211,N/E,N/E,98.837192,98.986692,10034.000000,113.203778,116.605167,7.750000,934.000000,558.786214,566.928099,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
26/05/2015,23.000000,86.000000,170.000000,338.000000,N/E,1297.000000,1660.000000,N/E,3481.000000,7121.000000,3845.000000,N/E,2480.000000,N/E,N/E,N/E,9.980884,9.980884,9.926767,9.926767,9.853064,9.853064,9.681844,9.681844,N/E,N/E,111.821191,115.575358,99.258047,101.466380,N/E,N/E,129.781312,134.197979,114.040525,117.463442,610.044080,620.574972,N/E,N/E,99.553765,100.195987,N/E,N/E,N/E,N/E,N/E,N/E,2.997800,3.088183,3.157988,3.499998,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11489.000000,N/E,4.000000,N/E,N/E,579.077485,588.438278,317.000000,N/E,1773.000000,2.990000,N/E,2.990000,99.879124,100.036930,N/E,N/E,98.870961,99.028767,10033.000000,113.845913,117.268830,7.750000,933.000000,560.451209,568.641903,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
27/05/2015,22.000000,85.000000,169.000000,337.000000,N/E,1296.000000,1659.000000,N/E,3480.000000,7120.000000,3844.000000,N/E,2479.000000,N/E,N/E,N/E,9.981692,9.981692,9.927337,9.927337,9.853925,9.853925,9.682761,9.682761,N/E,N/E,111.813940,115.591718,99.187973,101.410195,N/E,N/E,129.539870,133.984314,113.647035,117.091479,610.659338,621.252942,N/E,N/E,99.639240,100.290907,N/E,N/E,N/E,N/E,N/E,N/E,3.001349,3.100017,3.157784,3.499935,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11488.000000,N/E,4.000000,N/E,N/E,580.628260,590.044797,316.000000,N/E,1772.000000,2.990000,N/E,2.990000,99.879506,100.045617,N/E,N/E,98.870904,99.037015,10032.000000,113.454834,116.899278,7.750000,932.000000,560.918300,569.157770,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
28/05/2015,28.000000,91.000000,182.000000,364.000000,N/E,1295.000000,1658.000000,N/E,3479.000000,7119.000000,3843.000000,N/E,2478.000000,N/E,N/E,N/E,9.976661,9.976661,9.922746,9.922746,9.842194,9.842194,9.659237,9.659237,N/E,N/E,111.725196,115.526585,99.047874,101.283985,N/E,N/E,129.167377,133.639599,113.309904,116.775876,613.146293,623.802565,N/E,N/E,99.638802,100.299913,N/E,N/E,N/E,N/E,N/E,N/E,3.007748,3.079996,3.171485,3.489078,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11487.000000,N/E,4.000000,N/E,N/E,583.898499,593.370741,315.000000,N/E,1771.000000,2.990000,N/E,2.990000,99.879064,100.053481,N/E,N/E,98.873174,99.047591,10031.000000,112.941935,116.407907,7.750000,931.000000,562.502776,570.790988,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
29/05/2015,27.000000,90.000000,181.000000,363.000000,N/E,1294.000000,1657.000000,N/E,3478.000000,7118.000000,3842.000000,N/E,2477.000000,N/E,N/E,N/E,9.977585,9.977585,9.923748,9.923748,9.842976,9.842976,9.659905,9.659905,N/E,N/E,111.623236,115.448236,98.909955,101.159955,N/E,N/E,129.170365,133.670365,113.067147,116.554647,611.441092,622.159990,N/E,N/E,99.644179,100.314735,N/E,N/E,N/E,N/E,N/E,N/E,2.995381,3.073516,3.172952,3.491590,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11486.000000,N/E,4.000000,N/E,N/E,582.402405,591.930314,314.000000,N/E,1770.000000,2.990000,N/E,2.990000,99.881560,100.064282,N/E,N/E,98.876072,99.058794,10030.000000,113.027522,116.515022,7.750000,930.000000,561.567630,569.904551,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
01/06/2015,24.000000,87.000000,178.000000,360.000000,N/E,1291.000000,1654.000000,N/E,3475.000000,7115.000000,3839.000000,N/E,2474.000000,N/E,N/E,N/E,9.979974,9.979974,9.926322,9.926322,9.845660,9.845660,9.662616,9.662616,N/E,N/E,111.424740,115.320573,98.708945,101.000612,N/E,N/E,128.555828,133.139161,112.331618,115.883701,606.799769,617.706288,N/E,N/E,99.642707,100.341596,N/E,N/E,N/E,N/E,N/E,N/E,3.009928,3.071374,3.170415,3.491642,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11483.000000,N/E,4.000000,N/E,N/E,574.857070,584.551753,311.000000,N/E,1767.000000,3.000000,N/E,3.000000,99.882706,100.091039,N/E,N/E,98.879408,99.087741,10027.000000,112.118838,115.670921,7.750000,927.000000,559.590947,568.073795,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
02/06/2015,23.000000,86.000000,177.000000,359.000000,N/E,1290.000000,1653.000000,N/E,3474.000000,7114.000000,3838.000000,N/E,2473.000000,N/E,N/E,N/E,9.981033,9.981033,9.926952,9.926952,9.845104,9.845104,9.661317,9.661317,N/E,N/E,111.312919,115.232363,98.589735,100.895291,N/E,N/E,128.292330,132.903441,111.757645,115.331256,604.658334,615.627307,N/E,N/E,99.642218,100.350551,N/E,N/E,N/E,N/E,N/E,N/E,2.974389,3.080324,3.199994,3.515322,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11482.000000,N/E,4.000000,N/E,N/E,570.633523,580.383721,310.000000,N/E,1766.000000,3.000000,N/E,3.000000,99.883055,100.099722,N/E,N/E,98.878692,99.095359,10026.000000,111.524880,115.098491,7.750000,926.000000,559.604108,568.135531,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
03/06/2015,22.000000,85.000000,176.000000,358.000000,N/E,1289.000000,1652.000000,N/E,3473.000000,7113.000000,3837.000000,N/E,2472.000000,N/E,N/E,N/E,9.981766,9.981766,9.927770,9.927770,9.845758,9.845758,9.659938,9.659938,N/E,N/E,111.247378,115.190434,98.462708,100.782152,N/E,N/E,127.860020,132.498909,111.220080,114.815219,603.498288,614.529671,N/E,N/E,99.774015,100.491793,N/E,N/E,N/E,N/E,N/E,N/E,2.989196,3.081410,3.204375,3.540000,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11481.000000,N/E,4.000000,N/E,N/E,570.850754,580.656428,309.000000,N/E,1765.000000,3.000000,N/E,3.000000,99.881333,100.108453,N/E,N/E,98.880584,99.113156,10025.000000,111.119242,114.714381,7.750000,925.000000,559.801893,568.381858,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
04/06/2015,28.000000,91.000000,175.000000,357.000000,N/E,1288.000000,1651.000000,N/E,3472.000000,7112.000000,3836.000000,N/E,2471.000000,N/E,N/E,N/E,9.976334,9.976334,9.922252,9.922252,9.846640,9.846640,9.662654,9.662654,N/E,N/E,111.300038,115.266705,98.623732,100.957065,N/E,N/E,127.857747,132.524414,111.488984,115.105651,604.027697,615.121451,N/E,N/E,99.775481,100.502703,N/E,N/E,N/E,N/E,N/E,N/E,3.049990,3.099846,3.203970,3.520574,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11480.000000,N/E,4.000000,N/E,N/E,568.964448,578.825563,308.000000,N/E,1764.000000,0.000000,N/E,0.000000,99.882581,99.882581,N/E,N/E,98.883411,98.883411,10024.000000,111.108560,114.725227,7.750000,924.000000,560.430075,569.058550,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
05/06/2015,27.000000,90.000000,174.000000,356.000000,N/E,1287.000000,1650.000000,N/E,3471.000000,7111.000000,3835.000000,N/E,2470.000000,N/E,N/E,N/E,9.977157,9.977157,9.922850,9.922850,9.847057,9.847057,9.658581,9.658581,N/E,N/E,110.947442,114.937720,98.037521,100.384743,N/E,N/E,126.587268,131.281712,109.768554,113.406748,598.830999,609.987078,N/E,N/E,99.774471,100.511138,N/E,N/E,N/E,N/E,N/E,N/E,3.052707,3.109994,3.213486,3.574595,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11479.000000,N/E,4.000000,N/E,N/E,558.655787,568.572301,307.000000,N/E,1763.000000,3.060000,N/E,3.060000,99.883340,99.891840,N/E,N/E,98.891022,98.899522,10023.000000,109.483503,113.121697,7.750000,923.000000,558.941220,567.618170,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
08/06/2015,24.000000,87.000000,171.000000,353.000000,N/E,1284.000000,1647.000000,N/E,3468.000000,7108.000000,3832.000000,N/E,2467.000000,N/E,N/E,N/E,9.979602,9.979602,9.925433,9.925433,9.849811,9.849811,9.661683,9.661683,N/E,N/E,111.162533,115.223644,98.233814,100.622703,N/E,N/E,126.908461,131.686239,110.316541,114.019319,597.065631,608.408433,N/E,N/E,99.768022,100.533022,N/E,N/E,N/E,N/E,N/E,N/E,3.065954,3.108712,3.210086,3.571074,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11476.000000,N/E,4.000000,N/E,N/E,558.033739,568.116230,304.000000,N/E,1760.000000,3.060000,N/E,3.060000,99.884277,99.918277,N/E,N/E,98.892763,98.926763,10020.000000,110.350392,114.053170,7.750000,920.000000,558.557781,567.379961,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
09/06/2015,23.000000,86.000000,170.000000,352.000000,N/E,1283.000000,1646.000000,N/E,3467.000000,7107.000000,3831.000000,N/E,2466.000000,N/E,N/E,N/E,9.981103,9.981103,9.926160,9.926160,9.849432,9.849432,9.663740,9.663740,N/E,N/E,111.359847,115.444569,98.465038,100.867816,N/E,N/E,126.856215,131.661771,110.553247,114.277553,598.051575,609.456535,N/E,N/E,99.771690,100.546134,N/E,N/E,N/E,N/E,N/E,N/E,2.963391,3.113970,3.237241,3.558687,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11475.000000,N/E,4.000000,N/E,N/E,562.996736,573.134478,303.000000,N/E,1759.000000,3.060000,N/E,3.060000,99.884445,99.926945,N/E,N/E,98.915157,98.957657,10019.000000,110.440380,114.164686,7.750000,919.000000,559.425104,568.295629,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
10/06/2015,22.000000,85.000000,169.000000,351.000000,N/E,1282.000000,1645.000000,N/E,3466.000000,7106.000000,3830.000000,N/E,2465.000000,N/E,N/E,N/E,9.981798,9.981798,9.926892,9.926892,9.850999,9.850999,9.664241,9.664241,N/E,N/E,111.321785,115.430118,98.441809,100.858476,N/E,N/E,126.734171,131.567504,110.355679,114.101512,597.760915,609.227987,N/E,N/E,99.725337,100.509226,N/E,N/E,N/E,N/E,N/E,N/E,2.983940,3.119142,3.221994,3.563324,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11474.000000,N/E,4.000000,N/E,N/E,560.777230,570.970183,302.000000,N/E,1758.000000,3.060000,N/E,3.060000,99.884994,99.935994,N/E,N/E,98.921111,98.972111,10018.000000,110.455448,114.201281,7.750000,918.000000,559.199940,568.118774,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
11/06/2015,28.000000,91.000000,182.000000,350.000000,N/E,1281.000000,1644.000000,N/E,3465.000000,7105.000000,3829.000000,N/E,2464.000000,N/E,N/E,N/E,9.977108,9.977108,9.921502,9.921502,9.838840,9.838840,9.667284,9.667284,N/E,N/E,112.782765,116.914709,97.905968,100.336524,N/E,N/E,125.205638,130.066749,111.193462,114.960823,595.911621,607.444922,N/E,N/E,99.187291,99.980624,N/E,N/E,N/E,N/E,N/E,N/E,2.950010,3.129985,3.239996,3.540003,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11473.000000,N/E,4.000000,N/E,N/E,580.885763,591.137586,301.000000,N/E,1813.000000,3.070000,N/E,3.070000,99.840214,99.899908,N/E,N/E,98.898159,98.957853,10017.000000,110.947548,114.714909,7.750000,917.000000,567.180667,576.151012,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
12/06/2015,27.000000,90.000000,181.000000,349.000000,N/E,1280.000000,1643.000000,N/E,3464.000000,7104.000000,3828.000000,N/E,2463.000000,N/E,N/E,N/E,9.977869,9.977869,9.922473,9.922473,9.839711,9.839711,9.668280,9.668280,N/E,N/E,111.476198,115.631754,98.637663,101.082107,N/E,N/E,127.297408,132.186297,111.153063,114.941952,601.216044,612.815577,N/E,N/E,99.765149,100.567927,N/E,N/E,N/E,N/E,N/E,N/E,2.957345,3.125310,3.240002,3.539154,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11472.000000,N/E,4.000000,N/E,N/E,571.325740,581.636436,300.000000,N/E,1812.000000,3.060000,N/E,3.060000,99.886551,99.954551,N/E,N/E,98.908201,98.976201,10016.000000,111.253285,115.042174,7.750000,916.000000,559.597776,568.619635,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
15/06/2015,24.000000,87.000000,178.000000,346.000000,N/E,1277.000000,1640.000000,N/E,3461.000000,7101.000000,3825.000000,N/E,2460.000000,N/E,N/E,N/E,9.980216,9.980216,9.924832,9.924832,9.841951,9.841951,9.669164,9.669164,N/E,N/E,111.385015,115.611404,98.645033,101.131144,N/E,N/E,127.464764,132.436986,111.038283,114.891755,599.875774,611.674024,N/E,N/E,99.764197,100.595308,N/E,N/E,N/E,N/E,N/E,N/E,2.973483,3.133957,3.247828,3.560002,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11469.000000,N/E,4.000000,N/E,N/E,568.606468,579.093802,297.000000,N/E,1809.000000,3.050000,N/E,3.050000,99.887499,99.980693,N/E,N/E,98.910026,99.003220,10013.000000,111.126381,114.979853,7.750000,913.000000,558.996882,568.173299,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
16/06/2015,23.000000,86.000000,177.000000,345.000000,N/E,1276.000000,1639.000000,N/E,3460.000000,7100.000000,3824.000000,N/E,2459.000000,N/E,N/E,N/E,9.981411,9.981411,9.925665,9.925665,9.842245,9.842245,9.670895,9.670895,N/E,N/E,108.335859,112.585859,96.783858,99.283858,N/E,N/E,129.514192,134.514192,108.982777,112.857777,590.395413,602.259911,N/E,N/E,100.092964,100.933520,N/E,N/E,N/E,N/E,N/E,N/E,2.915001,3.135002,3.260004,3.551004,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11468.000000,N/E,4.000000,N/E,N/E,562.365953,572.912173,296.000000,N/E,1808.000000,3.050000,N/E,3.050000,99.850042,99.951709,N/E,N/E,98.932642,99.034309,10012.000000,109.142125,113.017125,7.750000,912.000000,561.474161,570.702104,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
17/06/2015,22.000000,85.000000,176.000000,344.000000,N/E,1275.000000,1638.000000,N/E,3459.000000,7099.000000,3823.000000,N/E,2458.000000,N/E,N/E,N/E,9.982177,9.982177,9.926639,9.926639,9.843660,9.843660,9.672867,9.672867,N/E,N/E,111.438300,115.726440,98.790493,101.305722,N/E,N/E,127.617624,132.667023,111.162899,115.078065,599.743332,611.704741,N/E,N/E,99.824917,100.674917,N/E,N/E,N/E,N/E,N/E,N/E,2.921698,3.130016,3.248653,3.539266,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11467.000000,N/E,4.000000,N/E,N/E,568.778805,579.414015,295.000000,N/E,1807.000000,3.060000,N/E,3.060000,99.888675,99.999175,N/E,N/E,98.912791,99.023291,10011.000000,111.123564,115.037683,7.750000,911.000000,559.234028,568.542044,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
18/06/2015,28.000000,91.000000,175.000000,343.000000,N/E,1274.000000,1637.000000,N/E,3458.000000,7098.000000,3822.000000,N/E,2457.000000,N/E,N/E,N/E,9.977202,9.977202,9.922052,9.922052,9.846477,9.846477,9.679448,9.679448,N/E,N/E,111.669037,111.669037,99.033295,99.033295,N/E,N/E,128.117592,128.117592,111.745011,111.745011,602.926206,602.926206,N/E,N/E,99.826969,100.686413,N/E,N/E,N/E,N/E,N/E,N/E,2.937869,3.107882,3.207429,3.475812,N/E,8.500000,5.000000,N/E,10.000000,7.750000,4.500000,N/E,3.400000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,11466.000000,N/E,4.000000,N/E,N/E,576.783866,576.783866,294.000000,N/E,1806.000000,3.060000,N/E,3.060000,99.891896,100.010896,N/E,N/E,98.893983,99.012983,10010.000000,111.799239,111.799239,7.750000,910.000000,559.402073,559.402073,3.500000,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E,N/E
